reviewId,userName,score,at,content,thumbsUpCount,replyContent,repliedAt,appVersion
07893868-d084-416d-86e1-5f6c9e3695de,Krishna Reddy,1,2026-03-10T22:31:27,worst delivery service,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:32:56,
d2f4c16a-20f8-458a-abea-89465d87a7fe,Aasif Aasif,1,2026-03-10T22:30:47,टाइम पर डिलीवरी नहीं,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:32:52,26.3.1
9772ed7a-b933-4f26-aeab-79f436f989c3,Abhi Shek,5,2026-03-10T22:29:47,on time means zepto,0,,None,
0f56e054-e9fe-43b1-af9d-cee7f0e5eb48,Pramod Behera,5,2026-03-10T22:24:53,good,0,,None,26.2.5
5401a96e-79b9-4c2d-9ae0-1e16257cd05a,Aditya Narayan,1,2026-03-10T22:22:36,worst app take too much time to deliver 🤬😡,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:23:51,26.2.8
24b14181-18c0-4994-ad17-fd2972edcbd6,Abhi Kumar,1,2026-03-10T22:21:41,order delivered is very late,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:22:51,26.3.1
e52078e8-8ec5-4518-ab2b-705d582873ff,Bhishmesh Tripathi,1,2026-03-10T22:17:43,they do not refrigerator milk products . I ordered paneer. it tasted sour. they deined my return. please don't order through zepto . specially milk products because they won't return it even if it is spoiled.,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:18:56,26.2.8
c2fc89e5-09dd-4256-b511-36b0ce3171ac,Omprakash Nair,1,2026-03-10T22:17:19,"I recently noticed that Zepto is charging different rates for the same item. I tried to order Chicken puff and it was showing me Rs 69 per piece, while for my friend it showed Rs 48 (delivery at the same location). There was no offer or coupon applied. Ultimately, we ordered from my friend's phone. Another issue is that items were missing - unfortunately we noticed it a day later. I gave it 5 stars earlier.",0,,None,26.3.1
8416808f-3b4c-4f42-bf28-8914db4182eb,Abhilasha Srivastava,1,2026-03-10T22:16:47,There is no any contact number of zepto so that we can complain as my one item was missing when I got my order,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:18:51,26.3.1
e62d8fa2-22e5-4e5b-af3e-9b39b6aaff9c,Pradip Makal,5,2026-03-10T22:09:16,good,0,,None,26.2.8
785f4727-f1b2-46b8-aea4-922c8394c1b0,Shivam Garg,1,2026-03-10T22:03:38,Very Disappointing Experience (Useless App),0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:04:51,
5cfbde9b-5dcd-4879-a9ec-e5de7e142f22,Mann,1,2026-03-10T22:02:32,"बहुत ही वाहियाद डिलीवरी है इसकी। समय दिखायेगा 10 मिनट और ओ 10 मिनट 45 मिनट में खत्म नहीं होता है, नोएडा जैसे लोकेशन पर",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T22:03:51,26.3.1
f2d85ebf-7a7a-4bc4-9b24-7bb3fdaa070c,Lalit Kumar,5,2026-03-10T22:00:50,nice,0,,None,
723fd599-0e52-4492-ac90-af6f5421fca1,A2K தமிழ் க,5,2026-03-10T21:59:50,varalaval🔥🔥🔥,0,,None,
c0b8f451-62b7-434d-ba0d-f8ec1575b893,GAMING LEGEND,5,2026-03-10T21:59:44,Nice 👍,0,,None,26.2.4
73d79d83-8d26-4cc0-bb9d-700e79565ed5,Harry Sunil,4,2026-03-10T21:58:10,first time good service,0,,None,26.2.6
d7387895-9029-4610-9ed6-93681d439e7c,Aryan Prajapati,1,2026-03-10T21:58:03,worst experience. No sensible customer support in case of fraud delivery partner.,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:59:51,26.2.6
7b07b866-07c8-47f9-8609-71c99b351cec,Veerabhadra E,5,2026-03-10T21:57:49,good,0,,None,26.3.1
751f702c-cc41-49e2-adb7-5f213b8281e0,Lalita Kumari,5,2026-03-10T21:52:03,Ok excellent,0,,None,26.2.4
094b7cb7-1d24-48c9-a41a-f6e3ab74949a,Rajani Kantamneni,2,2026-03-10T21:51:45,folding stool is not good quality and return my money,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:59:54,26.3.1
159f2ab2-d007-4e29-a9b6-cffaa6e184fc,Satyam Mishra,5,2026-03-10T21:39:42,thank you to make easy to order and respect,0,,None,26.2.4
6c27b89f-e832-4569-9ec1-e5f8fd9829fe,Pinky Yabe,1,2026-03-10T21:36:03,3x Melted Icecream😭,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:37:51,26.3.1
a2a05e49-eb2b-42be-898e-22040c127334,Aparna Agrawal,1,2026-03-10T21:35:01,poor service.....coustomer support very poor they dnt reaponse...its been 3 times for me to cancel the order they jst claim delivery on 10mins bt i dnt...had to wait for 1 hr also bt they cancel order n refund money,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:45:56,26.3.1
b62c1f75-9c91-427e-b070-325c2965abe7,Sultan Khan,1,2026-03-10T21:30:53,an use aap,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:31:51,26.3.1
ea014950-c191-4d01-a1c8-230f9be88e4a,Yusuf,4,2026-03-10T21:30:22,fine,0,,None,
5909e6da-5566-406a-8a53-7d288c81d692,ahmedali shaik,1,2026-03-10T21:28:04,"I never leave negative reviews unless a service is truly horrible, and this experience was beyond frustrating. My order tracking was stuck on '15 minutes' for what felt like forever, then suddenly jumped to '1 minute to deliver.' Right at that moment, I got a call saying several items were unavailable. When I asked why the app still showed 1 minute for delivery, the support agent simply disconnected the call. There was no way to resolve this in the chat. I am uninstalling the app, will never use",1,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:29:51,26.2.8
9f7008bc-dc23-4c75-ae75-7e766b46079a,Priyanshu Singh,1,2026-03-10T21:26:14,Very bad service .,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:27:51,26.2.8
732676f6-9d4a-4b19-9d6f-9927d71938b1,Thakkar Ronak,1,2026-03-10T21:15:31,zepto is worse during these days. always show high demand and currently unserviceable.,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:16:51,
8bcbacfb-3ec2-44ed-877b-57753ad7bd87,Kausain Ali,1,2026-03-10T21:13:43,worst app they say they will give the order by 10 minutes they delayed my order like 1 hour till now I think they will even delay more like they are false advertising please boycott this dumb app and if you think I am lying then it's ok it's on you.,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:24:33,26.3.1
195d4c52-de88-4158-aaa1-ad36c93bd285,Sunita Sc,5,2026-03-10T21:05:37,good,0,,None,26.2.8
d906443e-8bcb-4b3e-8013-fb9f0d36aacc,Poonam Lucknow,5,2026-03-10T21:00:38,it's nice platform,0,,None,26.3.1
c24a1790-6981-4f85-8d28-0ab8a461ab83,Devasya _39,1,2026-03-10T20:58:30,I'm not even able to sign up / login it saying something went wrong please try again I'm not even able to order anything worst service ever and it always says to schedule order I can rarely order it very bad instamrt better,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T21:23:17,
eb25283f-6719-43bd-be0f-f876909b0352,Brijesh Giri,1,2026-03-10T20:56:14,"worst app ever, delivered expired product and never refund, this is the business module of zepto.",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T20:56:51,
d6405b16-3149-4555-a63f-2c890cb4ba47,Minu Joseprakash,1,2026-03-10T20:54:02,"orders cancelled repeatedly ( approximately 4 times in a week)and money debited. Refunds did not happen immediately, it took 5 days . If Bigbasket or Instamart is in this place, refund immediately. Just learn from them . what a poor service",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T20:55:52,26.3.1
8b19e305-73ce-4a7a-b73b-537702136afa,Md aman Shaikh,5,2026-03-10T20:51:18,good,0,,None,26.2.8
f1d52647-2b70-40de-b3ad-403ea6507859,Saurabh Kapadiya,1,2026-03-10T20:50:38,not quick delivery longest time take to delivery,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T20:51:51,
eaf22c5d-7c61-4289-854b-a9084f514b69,Shailesh Patel,5,2026-03-10T20:50:23,Good,0,,None,26.2.8
529caca4-a576-46f8-9125-3527df7f5c32,M U R A L I,5,2026-03-10T20:50:01,Nice 👍🏻,0,,None,26.3.1
ee1afd31-10fa-4ae1-b430-15a6dbbbf92c,Aayra Jain,4,2026-03-10T20:45:58,caorat is bad,0,,None,26.2.6
55ebaee6-86b4-4a96-9707-0f1ced232b49,Ramya Venkatesan,5,2026-03-10T20:44:12,very good,0,,None,26.2.2
9ac72613-fa21-4354-acf5-dc887ba71938,ashish,5,2026-03-10T20:42:41,best app ever,0,,None,
b02da0a6-f234-4570-801c-dbb6d0342cbf,Richa Singh,5,2026-03-10T20:40:56,zepto service is Best,0,,None,26.2.6
78b874d2-5578-4d2b-867d-b7ea55e50a6a,Abhishek Chaudhary,5,2026-03-10T20:39:31,good,0,,None,26.3.1
f2b2ab54-99b6-41cb-a2d7-011eedb02b3f,Parvez Mansoori,5,2026-03-10T20:39:10,nice,0,,None,26.3.1
2c74331f-53a9-4390-8b75-984dbfdf7df0,Naveen Gupta,1,2026-03-10T20:35:48,i got 3 issues with my recent order.. 1. while ordering it says 4 mins but in reality it's more then 20mins.. 2. The order i have received is not in good condition but there is no proper justification from customer service. 3. delivery partner behaviour is not up to the mark.,11,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T20:44:25,26.3.1
e730a13b-08b8-4537-b1c4-7b8ac090d28c,Pooja Topale,5,2026-03-10T20:28:21,👍,0,,None,26.3.1
0d7fe868-c8a3-4be2-8fee-f6d0c8bada8d,Dilip Shahi,5,2026-03-10T20:22:12,very good,0,,None,26.2.8
9773c28a-7e96-4649-a199-96bb1cf81de5,sagar trivedi,5,2026-03-10T20:20:25,"Zepto is Better than blinkit and instamart.... But have very less delivery guys.... In peak hours, no delivery guys are available.",0,,None,26.3.1
96ac3cbf-810a-4d84-a688-0e84cfeca5c1,Saniya Saifi,5,2026-03-10T20:15:09,vari nice,0,,None,26.3.1
a9d58e26-a89b-4c7e-877e-703f45fb6e94,Dhruvi Malde,5,2026-03-10T20:08:52,amazing service and all options available for shopping,0,,None,26.2.8
39f57318-4757-41cd-8d70-894b2fae87c0,Aswathy Achu,5,2026-03-10T20:08:42,very fast to delivery thank you zepto,0,,None,26.2.6
c30dcff0-ca3d-4ed3-a984-2de0c5cdbada,Drabhijeet Chauhn,5,2026-03-10T19:58:46,This was my first order from Zepto. The attractive discount really worked for me.,0,,None,26.2.8
87093969-f4c5-47df-973d-b458e277b473,Tannu Talpati,4,2026-03-10T19:53:23,best,0,,None,26.3.1
8b3986f3-d37d-4e3c-8c94-193f68db1a79,Ayush Chaurasiya,5,2026-03-10T19:48:59,good,0,,None,26.3.1
7b970d80-4963-4fb1-82e4-28a6e8270a7d,Bobby Aggarwal,5,2026-03-10T19:40:54,Good,0,,None,26.2.8
1c4f3145-01f5-4932-970b-f8b7234ffa5c,RAJESH KUMAR THAKUR,1,2026-03-10T19:37:56,Worst Company Never deliver order in time always take 20-30 min to deliver worst Company,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:39:51,26.2.8
9f9ee09f-af01-4608-bb56-4e28546dfd0f,Ashutosh Pandit,1,2026-03-10T19:36:35,They have the most Pathetic service. Very lenthy procedure product complains and Refunds. They are not at all bothered for their customers. I will not even give 1 star but needs to give thats why 1 star.,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:38:51,26.3.1
6edde69f-c241-427a-bb85-adf6da54a13f,Somay Chhabra,1,2026-03-10T19:25:56,"worst app. not showing proper time of delivery, every second times decrease or increase and also not showing perfect location of delivery partner and not deliver order at given time .",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:31:43,26.2.8
172c2080-4e71-4998-82dc-f122e1e1034d,Ravi Morya,5,2026-03-10T19:16:11,very good,0,,None,26.2.8
727a278d-1b11-4284-916c-5fff587e578c,Jayanta bag,1,2026-03-10T19:16:06,Totally cheat every one,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:16:52,25.6.5
0469239b-023b-409e-b5fa-f3ced560b545,Imran Farooqui,5,2026-03-10T19:14:07,amazing quality amazing prize and fast 🚚 delivery,0,,None,26.2.4
e96f7a69-f34e-4463-b9e6-d1db9c298bdb,Twit Singh,1,2026-03-10T19:10:06,Very unprofessional company. Customer care is of no use. Not healthy in terms of storing product. They do all the things of there own term.find it arrogant and not customer friendly company.I deleted it's app .,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:10:51,25.11.4
2885811c-a678-4896-8c13-a67eee4444eb,Kaushlendra,1,2026-03-10T19:04:23,"literally the worst app I had a zepto gift card but when I try to place the order option for choosing the payment whether you want to order online , cod , or gift didn't appear and order placed immediately and then when I try to cancel the order you have to call the delivery partner and write your registered mobile number followed by hash by it is only showing your mobile number is not registered and when order arrived it is packed on a very low quality plastic wrapper and it got torn. WORST APP",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:05:51,26.3.1
aef1d745-dc3b-412a-b734-4d3d7e850335,Swati Diwate,4,2026-03-10T19:04:17,bohot achha hai...👍🏻👍🏻kyunki product add karne ke Baad High price nhi jata....baki app ki tarah....,0,,None,26.3.1
548cc37c-ee74-47b4-b85e-e92c1778562a,Gouri Kanjilal,1,2026-03-10T19:02:20,3rd grade service orders are always delayed here in Pune and then they cancel it,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T19:03:51,26.3.1
031b7356-7510-4250-83f9-a267611b12f4,Naresh Patel,5,2026-03-10T18:59:57,good,0,,None,26.1.8
69f2ff17-24a2-4279-a417-c64fdc41c246,Sk Anowar Ali,5,2026-03-10T18:50:20,niche 👌👌👌👌,0,,None,25.11.3
f1f21e81-1a57-4b5f-9b8a-b77215048af8,Subhasish Mitra,5,2026-03-10T18:43:27,Best App for Grocery........,0,,None,26.3.1
717cfe4d-2471-4c85-b2c9-1a4238f6be30,Shakib Malik,5,2026-03-10T18:28:15,very good,0,,None,26.3.1
1efe3f87-eae9-4a95-9b11-ddaaae51a7eb,shankar pal,4,2026-03-10T18:26:09,good,0,,None,26.2.8
928eb7a9-b4db-4a07-bf56-08dfb3bf51f1,A. D. M DIE MAKER,3,2026-03-10T18:25:19,good 👍,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T18:39:55,26.3.1
c962acf4-f5db-40e1-a2b8-fc1077854896,Naveen Kumar,1,2026-03-10T18:18:40,bekar app hi koi bhi order agar wrong aa jata ho return nahi nota isiliye es app ko downlode mat karna,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T18:20:51,
e4274e0e-fe40-4143-9dda-2776157f9fdf,Shrikant papanwar,5,2026-03-10T18:08:12,"Fast, Reasonable, Quick resolution of issues good service thanks 👍🏻",0,,None,26.3.1
46d60ff5-1fa8-4dc8-b099-21b8dab02bf1,Ravinder Kaur,1,2026-03-10T18:07:25,late delivery. 1hr+,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T18:08:51,25.11.2
58857d06-76c0-48cf-b09a-0512938b4e88,Dipika Chopra,5,2026-03-10T18:05:59,cheaper than other apps,0,,None,26.3.1
c2908b35-949b-43f1-8731-66b997070a7b,Atchutuni Revathi,1,2026-03-10T18:04:30,they are not serviceable to my location,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T18:24:37,26.3.1
3c69c940-5460-4e09-8acd-56cb03cecdb3,N Roy,5,2026-03-10T17:57:33,No experience so far .,0,,None,25.12.4
b063df9b-419c-4fcd-9f29-74ac4fa583f4,prashant hada,2,2026-03-10T17:55:02,good,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:57:33,26.3.1
b6d79d64-4fc1-4903-bf41-11996f7be282,kiran maghade,1,2026-03-10T17:50:52,The pathetic service they say will deliver within 6 mins and take almost an hour to deliver the support is also very much pathetic they ask you to be patient with all the delays and unprofessional behaviour i dnt want to give a single star i want to give them negative rating,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:52:40,
791b43b9-cacc-4546-aaf3-5233e16ef807,Madhur Jain,1,2026-03-10T17:46:41,delete kardo bekar app hai service achi nhi hai,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:51:04,26.3.1
b77358d6-28f7-444c-ba6f-74a10c0f5715,Sabah Nishat,4,2026-03-10T17:34:58,"best offers ,and services",0,,None,26.3.1
54d4fd75-25e5-4559-a5db-b5e363601c0d,Mahfooz Khan,1,2026-03-10T17:32:51,"Very bad experience. I added the item to my cart at 2 PM but whenever I try to place the order it says “Cart is not responding, please try again after 15 minutes.” I have been waiting for a long time but still cannot place the order. It was an urgent item. Please fix this issue.",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:33:51,26.2.8
f18058bc-a1e9-4492-b5c6-b80a7bd80e02,Amit Gaur,5,2026-03-10T17:30:53,good App,0,,None,26.2.6
50158470-3127-4d63-9dc4-ef8c308a6589,sharanya peddi,1,2026-03-10T17:30:18,"worrest App , customer service aslo like that , Defective items not taking Returns",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:31:51,
5864bf41-ac54-46f1-9359-1087021dbe9a,Jawariya Anjum,4,2026-03-10T17:14:00,good items,0,,None,26.3.1
c27a319a-bbb4-418c-81b5-52d2c744527e,varun kashyap,1,2026-03-10T17:03:54,blink it is much better than zepto they deliver poor quality and did not return within 5 mint they are bad fraud,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:23:26,26.3.1
33f3e125-78d9-4dcb-9c1e-97aaeaa8410b,Nagesh Nagu,5,2026-03-10T17:01:40,good,0,,None,26.2.6
0319b4d0-5a4f-4cb3-b053-ca5eff8d35b5,Ansh Arora,3,2026-03-10T17:01:29,late delivery,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T17:02:51,26.3.1
2acedb0e-a380-4f55-ba93-7021377b5fd8,Tuba Khan,1,2026-03-10T16:52:47,please don't buy products on zepto it's fraud company,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T16:53:51,26.3.1
c699f0fe-0c07-42a0-afb7-266e2ae7189a,indraj meena,1,2026-03-10T16:49:26,"very bad service or late delivery 1 order received time 45 minutes above, any help icon not give application",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T16:50:52,26.3.1
687aef2d-d38e-4cde-8dbf-e19bdb1d8767,Senthil Kumar,5,2026-03-10T16:41:11,super,0,,None,26.3.1
775b00d5-1502-4815-ac37-cc52cfb6a782,Premlata Lakra,5,2026-03-10T16:40:39,in today's order one of tender coconut is so hard it's not possible to open up. I have no idea weather its full ripe or nowater. please do the needful. thanks.. No other issue,0,,None,26.3.1
1cff67db-bc75-497d-9781-812a907e7e10,Rajesh Mankar,5,2026-03-10T16:39:49,ok,0,,None,26.2.8
5c237206-06ff-458c-b31d-2e59f60da9ee,Cherry,1,2026-03-10T16:30:06,Earlier the minimum delivery was for rs 100 and now it has become 200... how will a student manage to buy so many items..?? The app system has become really bad... they are forcing us to buy extra useless things... I'll Delete this app now!!!,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T16:36:49,
311c66f7-5fc0-4609-aef0-c2602c666e44,Aashiq Qureshi,3,2026-03-10T16:29:11,good app,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T16:36:39,26.3.1
c4806fc0-26c7-41cf-9ccc-ffb7041fcbd9,Ayub Khan,5,2026-03-10T16:17:02,Best app with good price,0,,None,26.2.2
3f5b4c7a-f058-486a-aa2e-8134ddfc9485,omkar patil,4,2026-03-10T16:15:11,"The new white bio degradable zepto bags are good but are see through and certain things you sell on your site, customers don't want their whole society to know what they ordered. such items should be paper bagged.",13,,None,26.3.1
231113d4-bc4a-4b71-88dd-0727de9dcbcf,Kirti Gillor,5,2026-03-10T16:12:00,nice,0,,None,26.2.4
323b26e3-8a2a-4ed4-a32f-b8eebfd2ca83,reena epsi,5,2026-03-10T16:09:28,i love zepto,0,,None,26.2.4
18cd6c7b-2052-4435-94ce-7f06dd2f7c40,Sachin Sahani,5,2026-03-10T16:05:56,good 😊,0,,None,26.2.8
fb48b221-8ded-4187-b4c8-47303bb84c5a,Empire furniture Empire furniture,5,2026-03-10T15:59:34,good service,0,,None,26.3.1
da7bfdbf-a2fd-432a-a01e-f8fec5ed9e17,Jay Maurya,4,2026-03-10T15:44:54,super,0,,None,26.2.8
e668b8a3-f3de-4536-b87c-1f7b7d336f22,Sai Krishna Rohith,1,2026-03-10T15:39:54,"Shows will delivered in 10 mins, after ordering it takes more than 30 mins, everytime",0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T15:40:50,26.2.8
58341ab9-5c44-44a8-9471-f89c5f835889,Poonam Tote,5,2026-03-10T15:38:12,awesome,0,,None,26.2.8
550dc133-9cb7-49df-8fe7-d4b54b4af7d3,Mohini M,2,2026-03-10T15:24:38,"User UI experience nowhere near to blinkit. Just after opening the app it always ask me to choose address, do you think I change my address everyday? On confirming order it always take upi on delivery payment, this is rediculous. I use your only and only because of pluxee card. And every time you spoil my order compelling me to pay from my bank rather than pluxee. Enough is enough this is my last order. gonna to delete my account. don't care you deliver in 5min or 24hrs. good user UI exp matter",0,"Hey! Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T15:53:38,25.10.4
4685f707-85a0-42aa-bb42-f440130a0569,Prince,1,2026-03-10T15:23:53,free me diet coke nahi diya 😭 mene inko request ki thi ki pls muje ek diet coke gift krdo mera birthday hai inhone gift nahi diya very bad 👎bohot gande bache hai yeh,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T15:25:52,26.3.1
4ac43910-0e26-4a1e-963c-4a9f7a5796df,Devendra kumar,1,2026-03-10T15:20:58,worst App 'fan order kiya tha Only box aya fan ki blades nhi aayi or inke store m blades thi hi nhi',0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T15:22:50,
be90320d-e549-4b81-84cb-0332de594f5f,Pragati Shinde,1,2026-03-10T15:19:05,i will give worst rating newly i enjoyed it but recently i ordered a product which is in very bad condition i am trying to return it but it can't from the last night the status showing try after 30 min i am very disappointed 🫥,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T15:20:50,26.2.8
360152cd-ede7-4c7b-9de4-3bd78ccc628d,CHINA GOVARDHAN ODUGU,4,2026-03-10T15:16:47,ok,0,,None,26.2.8
e5c96392-ede9-41a2-b30a-d4bba2480e01,Sagolsem Nareshkumar singh,5,2026-03-10T15:11:59,Very good and fast service,0,,None,26.3.1
ee78d75c-556f-4b9a-9829-be454053f6ab,Kajal Rathore,5,2026-03-10T15:04:26,nice 🙂,0,,None,26.2.8
a173bc24-8f78-4165-8571-188d6af4ad14,shelly singh,5,2026-03-10T15:04:02,excellent,0,,None,26.3.1
28215219-ae25-4702-8a47-6ddb1564b731,Gajpal Rawat,5,2026-03-10T15:02:09,good👍,0,,None,26.2.4
475072e5-d286-43bc-b511-89540a057014,Najir Ahamad,1,2026-03-10T14:53:18,very bad service,0,"Hey!

Looks like you've had an unpleasant experience. Could you please share the details of your concern at support@zeptonow.com? Our team will look into this right away.

Thank You,
Team Zepto",2026-03-10T14:54:50,26.3.1
